Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,77.2941665649414,77.63999938964844,77.25499725341797,77.39666748046875,77.39666748046875,0
2019-12-31,77.38333129882812,77.62332916259766,77.31999969482422,77.41666412353516,77.41666412353516,63997
2019-12-31,77.42499542236328,77.53166961669922,77.28496551513672,77.44000244140625,77.44000244140625,42933
2019-12-31,77.4866714477539,77.6066665649414,77.2933349609375,77.45000457763672,77.45000457763672,51887
2019-12-31,77.46833038330078,77.58333587646484,77.39666748046875,77.5233383178711,77.5233383178711,84321
2019-12-31,77.5233383178711,77.7699966430664,77.50333404541016,77.7300033569336,77.7300033569336,162144
2020-01-02,76.66666412353516,77.9162368774414,76.62999725341797,77.49333190917969,77.49333190917969,323653
2020-01-02,77.5086669921875,77.58333587646484,77.11000061035156,77.1483383178711,77.1483383178711,149966
2020-01-02,77.11837005615234,77.13333129882812,76.79000091552734,76.91999816894531,76.91999816894531,103912
2020-01-02,76.90999603271484,77.06999969482422,76.84000396728516,77.04666900634766,77.04666900634766,85655
2020-01-02,77.06999969482422,77.53333282470703,76.9866714477539,77.48332977294922,77.48332977294922,253672
2020-01-02,77.4800033569336,77.58916473388672,77.45999908447266,77.49500274658203,77.49500274658203,144681
2020-01-02,77.49666595458984,77.52666473388672,77.36000061035156,77.5,77.5,201863
2020-01-03,76.16666412353516,77.1433334350586,76.1066665649414,76.84000396728516,76.84000396728516,174800
2020-01-03,76.84666442871094,77.2249984741211,76.69666290283203,77.03666687011719,77.03666687011719,108341
2020-01-03,77.03833770751953,77.5,76.98332977294922,77.38333129882812,77.38333129882812,85438
2020-01-03,77.38666534423828,77.5,77.3066635131836,77.38333129882812,77.38333129882812,54375
2020-01-03,77.39167022705078,77.41333770751953,76.96333312988281,77.2733383178711,77.2733383178711,69782
2020-01-03,77.24832916259766,77.48332977294922,77.12999725341797,77.20000457763672,77.20000457763672,77911
2020-01-03,77.20000457763672,77.36000061035156,77.12000274658203,77.23332977294922,77.23332977294922,162298
2020-01-06,76.98332977294922,77.29666900634766,76.66999816894531,77.26667022705078,77.26667022705078,179419
2020-01-06,77.27999877929688,77.78333282470703,77.20999908447266,77.7300033569336,77.7300033569336,165653
2020-01-06,77.71666717529297,77.79666900634766,77.58216857910156,77.72000122070312,77.72000122070312,82431
2020-01-06,77.72333526611328,78.05166625976562,77.72126770019531,77.95999908447266,77.95999908447266,55946
2020-01-06,77.96333312988281,78.24333190917969,77.9433364868164,78.1933364868164,78.1933364868164,83981
2020-01-06,78.1933364868164,78.35333251953125,78.09833526611328,78.1116714477539,78.1116714477539,101882
2020-01-06,78.10333251953125,78.30999755859375,77.99333190917969,78.2633285522461,78.2633285522461,195039
